,chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,fold
9980,xcfp,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcfp,/data/train_features/xcfp/B02.tif,/data/train_features/xcfp/B03.tif,/data/train_features/xcfp/B04.tif,/data/train_features/xcfp/B08.tif,/data/train_labels/xcfp.tif,5
9981,xcgy,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcgy,/data/train_features/xcgy/B02.tif,/data/train_features/xcgy/B03.tif,/data/train_features/xcgy/B04.tif,/data/train_features/xcgy/B08.tif,/data/train_labels/xcgy.tif,5
9982,xchi,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xchi,/data/train_features/xchi/B02.tif,/data/train_features/xchi/B03.tif,/data/train_features/xchi/B04.tif,/data/train_features/xchi/B08.tif,/data/train_labels/xchi.tif,5
9983,xcic,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcic,/data/train_features/xcic/B02.tif,/data/train_features/xcic/B03.tif,/data/train_features/xcic/B04.tif,/data/train_features/xcic/B08.tif,/data/train_labels/xcic.tif,5
9984,xcir,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcir,/data/train_features/xcir/B02.tif,/data/train_features/xcir/B03.tif,/data/train_features/xcir/B04.tif,/data/train_features/xcir/B08.tif,/data/train_labels/xcir.tif,5
9985,xcis,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcis,/data/train_features/xcis/B02.tif,/data/train_features/xcis/B03.tif,/data/train_features/xcis/B04.tif,/data/train_features/xcis/B08.tif,/data/train_labels/xcis.tif,5
9986,xciw,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xciw,/data/train_features/xciw/B02.tif,/data/train_features/xciw/B03.tif,/data/train_features/xciw/B04.tif,/data/train_features/xciw/B08.tif,/data/train_labels/xciw.tif,5
9987,xcjp,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcjp,/data/train_features/xcjp/B02.tif,/data/train_features/xcjp/B03.tif,/data/train_features/xcjp/B04.tif,/data/train_features/xcjp/B08.tif,/data/train_labels/xcjp.tif,5
9988,xcjz,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcjz,/data/train_features/xcjz/B02.tif,/data/train_features/xcjz/B03.tif,/data/train_features/xcjz/B04.tif,/data/train_features/xcjz/B08.tif,/data/train_labels/xcjz.tif,5
9989,xckd,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xckd,/data/train_features/xckd/B02.tif,/data/train_features/xckd/B03.tif,/data/train_features/xckd/B04.tif,/data/train_features/xckd/B08.tif,/data/train_labels/xckd.tif,5
9990,xcmk,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcmk,/data/train_features/xcmk/B02.tif,/data/train_features/xcmk/B03.tif,/data/train_features/xcmk/B04.tif,/data/train_features/xcmk/B08.tif,/data/train_labels/xcmk.tif,5
9991,xcmn,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcmn,/data/train_features/xcmn/B02.tif,/data/train_features/xcmn/B03.tif,/data/train_features/xcmn/B04.tif,/data/train_features/xcmn/B08.tif,/data/train_labels/xcmn.tif,5
9992,xcmu,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcmu,/data/train_features/xcmu/B02.tif,/data/train_features/xcmu/B03.tif,/data/train_features/xcmu/B04.tif,/data/train_features/xcmu/B08.tif,/data/train_labels/xcmu.tif,5
9993,xcpj,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcpj,/data/train_features/xcpj/B02.tif,/data/train_features/xcpj/B03.tif,/data/train_features/xcpj/B04.tif,/data/train_features/xcpj/B08.tif,/data/train_labels/xcpj.tif,5
9994,xcqf,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcqf,/data/train_features/xcqf/B02.tif,/data/train_features/xcqf/B03.tif,/data/train_features/xcqf/B04.tif,/data/train_features/xcqf/B08.tif,/data/train_labels/xcqf.tif,5
9995,xcqq,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcqq,/data/train_features/xcqq/B02.tif,/data/train_features/xcqq/B03.tif,/data/train_features/xcqq/B04.tif,/data/train_features/xcqq/B08.tif,/data/train_labels/xcqq.tif,5
9996,xcrh,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcrh,/data/train_features/xcrh/B02.tif,/data/train_features/xcrh/B03.tif,/data/train_features/xcrh/B04.tif,/data/train_features/xcrh/B08.tif,/data/train_labels/xcrh.tif,5
9997,xcry,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcry,/data/train_features/xcry/B02.tif,/data/train_features/xcry/B03.tif,/data/train_features/xcry/B04.tif,/data/train_features/xcry/B08.tif,/data/train_labels/xcry.tif,5
9998,xcsb,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcsb,/data/train_features/xcsb/B02.tif,/data/train_features/xcsb/B03.tif,/data/train_features/xcsb/B04.tif,/data/train_features/xcsb/B08.tif,/data/train_labels/xcsb.tif,5
9999,xcsc,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcsc,/data/train_features/xcsc/B02.tif,/data/train_features/xcsc/B03.tif,/data/train_features/xcsc/B04.tif,/data/train_features/xcsc/B08.tif,/data/pseudo_labels/xcsc.tif,5
10000,xctq,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xctq,/data/train_features/xctq/B02.tif,/data/train_features/xctq/B03.tif,/data/train_features/xctq/B04.tif,/data/train_features/xctq/B08.tif,/data/train_labels/xctq.tif,5
10001,xctx,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xctx,/data/train_features/xctx/B02.tif,/data/train_features/xctx/B03.tif,/data/train_features/xctx/B04.tif,/data/train_features/xctx/B08.tif,/data/train_labels/xctx.tif,5
10002,xcuk,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcuk,/data/train_features/xcuk/B02.tif,/data/train_features/xcuk/B03.tif,/data/train_features/xcuk/B04.tif,/data/train_features/xcuk/B08.tif,/data/train_labels/xcuk.tif,5
10003,xcun,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcun,/data/train_features/xcun/B02.tif,/data/train_features/xcun/B03.tif,/data/train_features/xcun/B04.tif,/data/train_features/xcun/B08.tif,/data/train_labels/xcun.tif,5
10004,xcvv,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcvv,/data/train_features/xcvv/B02.tif,/data/train_features/xcvv/B03.tif,/data/train_features/xcvv/B04.tif,/data/train_features/xcvv/B08.tif,/data/train_labels/xcvv.tif,5
10005,xcwr,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xcwr,/data/train_features/xcwr/B02.tif,/data/train_features/xcwr/B03.tif,/data/train_features/xcwr/B04.tif,/data/train_features/xcwr/B08.tif,/data/train_labels/xcwr.tif,5
10006,xdag,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdag,/data/train_features/xdag/B02.tif,/data/train_features/xdag/B03.tif,/data/train_features/xdag/B04.tif,/data/train_features/xdag/B08.tif,/data/train_labels/xdag.tif,5
10007,xdap,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdap,/data/train_features/xdap/B02.tif,/data/train_features/xdap/B03.tif,/data/train_features/xdap/B04.tif,/data/train_features/xdap/B08.tif,/data/train_labels/xdap.tif,5
10008,xdbr,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdbr,/data/train_features/xdbr/B02.tif,/data/train_features/xdbr/B03.tif,/data/train_features/xdbr/B04.tif,/data/train_features/xdbr/B08.tif,/data/train_labels/xdbr.tif,5
10009,xdcf,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdcf,/data/train_features/xdcf/B02.tif,/data/train_features/xdcf/B03.tif,/data/train_features/xdcf/B04.tif,/data/train_features/xdcf/B08.tif,/data/train_labels/xdcf.tif,5
10010,xdcm,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdcm,/data/train_features/xdcm/B02.tif,/data/train_features/xdcm/B03.tif,/data/train_features/xdcm/B04.tif,/data/train_features/xdcm/B08.tif,/data/train_labels/xdcm.tif,5
10011,xdfk,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdfk,/data/train_features/xdfk/B02.tif,/data/train_features/xdfk/B03.tif,/data/train_features/xdfk/B04.tif,/data/train_features/xdfk/B08.tif,/data/train_labels/xdfk.tif,5
10012,xdga,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdga,/data/train_features/xdga/B02.tif,/data/train_features/xdga/B03.tif,/data/train_features/xdga/B04.tif,/data/train_features/xdga/B08.tif,/data/train_labels/xdga.tif,5
10013,xdgd,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdgd,/data/train_features/xdgd/B02.tif,/data/train_features/xdgd/B03.tif,/data/train_features/xdgd/B04.tif,/data/train_features/xdgd/B08.tif,/data/train_labels/xdgd.tif,5
10014,xdha,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdha,/data/train_features/xdha/B02.tif,/data/train_features/xdha/B03.tif,/data/train_features/xdha/B04.tif,/data/train_features/xdha/B08.tif,/data/train_labels/xdha.tif,5
10015,xdhg,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdhg,/data/train_features/xdhg/B02.tif,/data/train_features/xdhg/B03.tif,/data/train_features/xdhg/B04.tif,/data/train_features/xdhg/B08.tif,/data/train_labels/xdhg.tif,5
10016,xdjj,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdjj,/data/train_features/xdjj/B02.tif,/data/train_features/xdjj/B03.tif,/data/train_features/xdjj/B04.tif,/data/train_features/xdjj/B08.tif,/data/train_labels/xdjj.tif,5
10017,xdko,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdko,/data/train_features/xdko/B02.tif,/data/train_features/xdko/B03.tif,/data/train_features/xdko/B04.tif,/data/train_features/xdko/B08.tif,/data/train_labels/xdko.tif,5
10018,xdkr,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdkr,/data/train_features/xdkr/B02.tif,/data/train_features/xdkr/B03.tif,/data/train_features/xdkr/B04.tif,/data/train_features/xdkr/B08.tif,/data/train_labels/xdkr.tif,5
10019,xdkt,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdkt,/data/train_features/xdkt/B02.tif,/data/train_features/xdkt/B03.tif,/data/train_features/xdkt/B04.tif,/data/train_features/xdkt/B08.tif,/data/train_labels/xdkt.tif,5
10020,xdlm,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdlm,/data/train_features/xdlm/B02.tif,/data/train_features/xdlm/B03.tif,/data/train_features/xdlm/B04.tif,/data/train_features/xdlm/B08.tif,/data/train_labels/xdlm.tif,5
10021,xdmu,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdmu,/data/train_features/xdmu/B02.tif,/data/train_features/xdmu/B03.tif,/data/train_features/xdmu/B04.tif,/data/train_features/xdmu/B08.tif,/data/train_labels/xdmu.tif,5
10022,xdoi,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdoi,/data/train_features/xdoi/B02.tif,/data/train_features/xdoi/B03.tif,/data/train_features/xdoi/B04.tif,/data/train_features/xdoi/B08.tif,/data/pseudo_labels/xdoi.tif,5
10023,xdpc,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdpc,/data/train_features/xdpc/B02.tif,/data/train_features/xdpc/B03.tif,/data/train_features/xdpc/B04.tif,/data/train_features/xdpc/B08.tif,/data/train_labels/xdpc.tif,5
10024,xdqf,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdqf,/data/train_features/xdqf/B02.tif,/data/train_features/xdqf/B03.tif,/data/train_features/xdqf/B04.tif,/data/train_features/xdqf/B08.tif,/data/train_labels/xdqf.tif,5
10025,xdqv,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdqv,/data/train_features/xdqv/B02.tif,/data/train_features/xdqv/B03.tif,/data/train_features/xdqv/B04.tif,/data/train_features/xdqv/B08.tif,/data/train_labels/xdqv.tif,5
10026,xdrw,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdrw,/data/train_features/xdrw/B02.tif,/data/train_features/xdrw/B03.tif,/data/train_features/xdrw/B04.tif,/data/train_features/xdrw/B08.tif,/data/train_labels/xdrw.tif,5
10027,xdsp,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdsp,/data/train_features/xdsp/B02.tif,/data/train_features/xdsp/B03.tif,/data/train_features/xdsp/B04.tif,/data/train_features/xdsp/B08.tif,/data/train_labels/xdsp.tif,5
10028,xdtf,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdtf,/data/train_features/xdtf/B02.tif,/data/train_features/xdtf/B03.tif,/data/train_features/xdtf/B04.tif,/data/train_features/xdtf/B08.tif,/data/train_labels/xdtf.tif,5
10029,xdtw,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdtw,/data/train_features/xdtw/B02.tif,/data/train_features/xdtw/B03.tif,/data/train_features/xdtw/B04.tif,/data/train_features/xdtw/B08.tif,/data/train_labels/xdtw.tif,5
10030,xdui,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdui,/data/train_features/xdui/B02.tif,/data/train_features/xdui/B03.tif,/data/train_features/xdui/B04.tif,/data/train_features/xdui/B08.tif,/data/train_labels/xdui.tif,5
10031,xdus,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdus,/data/train_features/xdus/B02.tif,/data/train_features/xdus/B03.tif,/data/train_features/xdus/B04.tif,/data/train_features/xdus/B08.tif,/data/train_labels/xdus.tif,5
10032,xduu,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xduu,/data/train_features/xduu/B02.tif,/data/train_features/xduu/B03.tif,/data/train_features/xduu/B04.tif,/data/train_features/xduu/B08.tif,/data/train_labels/xduu.tif,5
10033,xdvc,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdvc,/data/train_features/xdvc/B02.tif,/data/train_features/xdvc/B03.tif,/data/train_features/xdvc/B04.tif,/data/train_features/xdvc/B08.tif,/data/pseudo_labels/xdvc.tif,5
10034,xdve,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdve,/data/train_features/xdve/B02.tif,/data/train_features/xdve/B03.tif,/data/train_features/xdve/B04.tif,/data/train_features/xdve/B08.tif,/data/train_labels/xdve.tif,5
10035,xdvk,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdvk,/data/train_features/xdvk/B02.tif,/data/train_features/xdvk/B03.tif,/data/train_features/xdvk/B04.tif,/data/train_features/xdvk/B08.tif,/data/train_labels/xdvk.tif,5
10036,xdvn,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdvn,/data/train_features/xdvn/B02.tif,/data/train_features/xdvn/B03.tif,/data/train_features/xdvn/B04.tif,/data/train_features/xdvn/B08.tif,/data/pseudo_labels/xdvn.tif,5
10037,xdww,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdww,/data/train_features/xdww/B02.tif,/data/train_features/xdww/B03.tif,/data/train_features/xdww/B04.tif,/data/train_features/xdww/B08.tif,/data/train_labels/xdww.tif,5
10038,xdxf,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdxf,/data/train_features/xdxf/B02.tif,/data/train_features/xdxf/B03.tif,/data/train_features/xdxf/B04.tif,/data/train_features/xdxf/B08.tif,/data/train_labels/xdxf.tif,5
10039,xdyc,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xdyc,/data/train_features/xdyc/B02.tif,/data/train_features/xdyc/B03.tif,/data/train_features/xdyc/B04.tif,/data/train_features/xdyc/B08.tif,/data/train_labels/xdyc.tif,5
10040,xeak,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeak,/data/train_features/xeak/B02.tif,/data/train_features/xeak/B03.tif,/data/train_features/xeak/B04.tif,/data/train_features/xeak/B08.tif,/data/train_labels/xeak.tif,5
10041,xeal,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeal,/data/train_features/xeal/B02.tif,/data/train_features/xeal/B03.tif,/data/train_features/xeal/B04.tif,/data/train_features/xeal/B08.tif,/data/pseudo_labels/xeal.tif,5
10042,xeao,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeao,/data/train_features/xeao/B02.tif,/data/train_features/xeao/B03.tif,/data/train_features/xeao/B04.tif,/data/train_features/xeao/B08.tif,/data/train_labels/xeao.tif,5
10043,xebm,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xebm,/data/train_features/xebm/B02.tif,/data/train_features/xebm/B03.tif,/data/train_features/xebm/B04.tif,/data/train_features/xebm/B08.tif,/data/train_labels/xebm.tif,5
10044,xebv,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xebv,/data/train_features/xebv/B02.tif,/data/train_features/xebv/B03.tif,/data/train_features/xebv/B04.tif,/data/train_features/xebv/B08.tif,/data/train_labels/xebv.tif,5
10045,xebx,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xebx,/data/train_features/xebx/B02.tif,/data/train_features/xebx/B03.tif,/data/train_features/xebx/B04.tif,/data/train_features/xebx/B08.tif,/data/train_labels/xebx.tif,5
10046,xecp,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xecp,/data/train_features/xecp/B02.tif,/data/train_features/xecp/B03.tif,/data/train_features/xecp/B04.tif,/data/train_features/xecp/B08.tif,/data/train_labels/xecp.tif,5
10047,xecr,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xecr,/data/train_features/xecr/B02.tif,/data/train_features/xecr/B03.tif,/data/train_features/xecr/B04.tif,/data/train_features/xecr/B08.tif,/data/train_labels/xecr.tif,5
10048,xeds,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeds,/data/train_features/xeds/B02.tif,/data/train_features/xeds/B03.tif,/data/train_features/xeds/B04.tif,/data/train_features/xeds/B08.tif,/data/train_labels/xeds.tif,5
10049,xeeb,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeeb,/data/train_features/xeeb/B02.tif,/data/train_features/xeeb/B03.tif,/data/train_features/xeeb/B04.tif,/data/train_features/xeeb/B08.tif,/data/train_labels/xeeb.tif,5
10050,xefv,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xefv,/data/train_features/xefv/B02.tif,/data/train_features/xefv/B03.tif,/data/train_features/xefv/B04.tif,/data/train_features/xefv/B08.tif,/data/train_labels/xefv.tif,5
10051,xefy,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xefy,/data/train_features/xefy/B02.tif,/data/train_features/xefy/B03.tif,/data/train_features/xefy/B04.tif,/data/train_features/xefy/B08.tif,/data/train_labels/xefy.tif,5
10052,xegw,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xegw,/data/train_features/xegw/B02.tif,/data/train_features/xegw/B03.tif,/data/train_features/xegw/B04.tif,/data/train_features/xegw/B08.tif,/data/train_labels/xegw.tif,5
10053,xehi,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xehi,/data/train_features/xehi/B02.tif,/data/train_features/xehi/B03.tif,/data/train_features/xehi/B04.tif,/data/train_features/xehi/B08.tif,/data/train_labels/xehi.tif,5
10054,xehy,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xehy,/data/train_features/xehy/B02.tif,/data/train_features/xehy/B03.tif,/data/train_features/xehy/B04.tif,/data/train_features/xehy/B08.tif,/data/train_labels/xehy.tif,5
10055,xejv,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xejv,/data/train_features/xejv/B02.tif,/data/train_features/xejv/B03.tif,/data/train_features/xejv/B04.tif,/data/train_features/xejv/B08.tif,/data/pseudo_labels/xejv.tif,5
10056,xelm,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xelm,/data/train_features/xelm/B02.tif,/data/train_features/xelm/B03.tif,/data/train_features/xelm/B04.tif,/data/train_features/xelm/B08.tif,/data/train_labels/xelm.tif,5
10057,xeme,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeme,/data/train_features/xeme/B02.tif,/data/train_features/xeme/B03.tif,/data/train_features/xeme/B04.tif,/data/train_features/xeme/B08.tif,/data/train_labels/xeme.tif,5
10058,xemi,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xemi,/data/train_features/xemi/B02.tif,/data/train_features/xemi/B03.tif,/data/train_features/xemi/B04.tif,/data/train_features/xemi/B08.tif,/data/train_labels/xemi.tif,5
10059,xemt,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xemt,/data/train_features/xemt/B02.tif,/data/train_features/xemt/B03.tif,/data/train_features/xemt/B04.tif,/data/train_features/xemt/B08.tif,/data/train_labels/xemt.tif,5
10060,xemw,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xemw,/data/train_features/xemw/B02.tif,/data/train_features/xemw/B03.tif,/data/train_features/xemw/B04.tif,/data/train_features/xemw/B08.tif,/data/train_labels/xemw.tif,5
10061,xenr,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xenr,/data/train_features/xenr/B02.tif,/data/train_features/xenr/B03.tif,/data/train_features/xenr/B04.tif,/data/train_features/xenr/B08.tif,/data/train_labels/xenr.tif,5
10062,xenx,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xenx,/data/train_features/xenx/B02.tif,/data/train_features/xenx/B03.tif,/data/train_features/xenx/B04.tif,/data/train_features/xenx/B08.tif,/data/train_labels/xenx.tif,5
10063,xeok,Georgetown,2020-09-12T14:30:48Z,az://./train_features/xeok,/data/train_features/xeok/B02.tif,/data/train_features/xeok/B03.tif,/data/train_features/xeok/B04.tif,/data/train_features/xeok/B08.tif,/data/train_labels/xeok.tif,5
